domain	nc	size	name
Eukaryota	0.93778	5420925	UP000006564_510516.acs
Eukaryota	0.813549	13991980	UP000006591_4536.acs
Eukaryota	0.827538	7440308	UP000006643_403677.acs
Eukaryota	0.881876	7850212	UP000006671_5762.acs
Eukaryota	0.826307	5285410	UP000006672_6279.acs
Eukaryota	0.931407	4507684	UP000006701_344612.acs
Eukaryota	0.92325	5078308	UP000006702_331117.acs
Eukaryota	0.925535	6183686	UP000006706_425011.acs
Eukaryota	0.825819	10888627	UP000006718_9544.acs
Eukaryota	0.92591	2271432	UP000006726_353152.acs
Eukaryota	0.692324	12630554	UP000006727_3218.acs
Eukaryota	0.668805	15317831	UP000006729_3694.acs
Eukaryota	0.938794	4975927	UP000006753_1072389.acs
Eukaryota	0.927645	4190985	UP000006757_1220162.acs
Eukaryota	0.938791	2154228	UP000006790_931890.acs
Eukaryota	0.932639	5647709	UP000006812_1033177.acs
Eukaryota	0.828787	10465959	UP000006813_10181.acs
Eukaryota	0.818593	5106333	UP000006823_6334.acs
Eukaryota	0.782985	11004038	UP000006882_3760.acs
Eukaryota	0.843836	6513841	UP000006906_3055.acs
Eukaryota	0.923562	3279832	UP000006911_656061.acs
Eukaryota	0.933579	1820601	UP000006968_1160507.acs
Eukaryota	0.852452	11959242	UP000041254_1169540.acs
Eukaryota	0.918437	5534728	UP000042958_104259.acs
Eukaryota	0.592335	9306748	UP000044602_100787.acs
Eukaryota	0.790276	6275154	UP000044841_456999.acs
Eukaryota	0.831544	7351243	UP000046392_174720.acs
Eukaryota	0.93207	4554740	UP000046393_451379.acs
Eukaryota	0.938874	4439023	UP000046394_103827.acs
Eukaryota	0.905064	4364670	UP000046395_70415.acs
Eukaryota	0.925494	4637410	UP000046396_6205.acs
Eukaryota	0.925961	4879955	UP000046397_6216.acs
Eukaryota	0.900926	5180648	UP000046398_102285.acs
Eukaryota	0.916361	4911977	UP000046399_53468.acs
Eukaryota	0.91794	4970906	UP000046400_60517.acs
Eukaryota	0.938731	6561620	UP000050424_78410.acs
Eukaryota	0.868613	10663670	UP000050525_8496.acs
Eukaryota	0.913696	4353748	UP000050601_334426.acs
Eukaryota	0.942522	3947214	UP000050602_42155.acs
Eukaryota	0.940413	4327742	UP000050640_1147741.acs
Eukaryota	0.898253	5724235	UP000050740_27848.acs
Eukaryota	0.779142	5872482	UP000050741_36090.acs
Eukaryota	0.816829	4861031	UP000050760_637853.acs
Eukaryota	0.824449	4746704	UP000050761_375939.acs
Eukaryota	0.939867	3745333	UP000050787_387005.acs
Eukaryota	0.844841	6537155	UP000050788_70667.acs
Eukaryota	0.860854	5642774	UP000050789_6186.acs
Eukaryota	0.79593	6699169	UP000050790_48269.acs
Eukaryota	0.885551	5491056	UP000050791_31246.acs
Eukaryota	0.874338	5641347	UP000050792_6188.acs
Eukaryota	0.933163	3721112	UP000050793_241478.acs
Eukaryota	0.911784	4885608	UP000050795_157069.acs
Eukaryota	0.939059	5093457	UP000051487_293939.acs
Eukaryota	0.883002	957747	UP000051530_146866.acs
Eukaryota	0.945297	3587004	UP000051574_1629725.acs
Eukaryota	0.884555	8336878	UP000051836_12930.acs
Eukaryota	0.867182	9801806	UP000051952_75058.acs
Eukaryota	0.794158	8238870	UP000052943_4790.acs
Eukaryota	0.902716	3228921	UP000052967_57421.acs
Eukaryota	0.874865	5900384	UP000052976_85066.acs
Eukaryota	0.858365	9174729	UP000052978_109478.acs
Eukaryota	0.896658	4034616	UP000053001_188344.acs
Eukaryota	0.938951	6141607	UP000053029_1442368.acs
Eukaryota	0.949834	832780	UP000053095_1472165.acs
Eukaryota	0.900112	6790250	UP000053097_2015173.acs
Eukaryota	0.926049	6552381	UP000053105_166423.acs
Eukaryota	0.94053	1773325	UP000053110_1268274.acs
Eukaryota	0.871807	5606078	UP000053119_188379.acs
Eukaryota	0.740283	12545473	UP000053144_3914.acs
Eukaryota	0.905191	3051726	UP000053149_240206.acs
Eukaryota	0.93747	4629968	UP000053201_645134.acs
Eukaryota	0.68277	6569959	UP000053237_65357.acs
Eukaryota	0.903967	3797346	UP000053238_9209.acs
Eukaryota	0.897658	6951912	UP000053240_76193.acs
Eukaryota	0.909428	4868893	UP000053257_745531.acs
Eukaryota	0.878751	5377145	UP000053258_328815.acs
Eukaryota	0.947983	4763361	UP000053259_253628.acs
Eukaryota	0.884022	993492	UP000053263_944288.acs
Eukaryota	0.911564	6989348	UP000053268_66420.acs
Eukaryota	0.876001	6146519	UP000053283_128390.acs
Eukaryota	0.877549	6135799	UP000053286_9233.acs
Eukaryota	0.899752	3859431	UP000053309_100784.acs
Eukaryota	0.934005	3771177	UP000053317_158046.acs
Eukaryota	0.85472	2842401	UP000053319_732165.acs
Eukaryota	0.938666	5944843	UP000053328_91928.acs
Eukaryota	0.901256	3590270	UP000053330_187382.acs
Eukaryota	0.932964	5784866	UP000053342_215243.acs
Eukaryota	0.92701	2938716	UP000053358_134013.acs
Eukaryota	0.896054	3786929	UP000053369_54374.acs
Eukaryota	0.941321	6118718	UP000053411_1442371.acs
Eukaryota	0.897537	5906722	UP000053424_686832.acs
Eukaryota	0.918083	1771070	UP000053447_1408657.acs
Eukaryota	0.858455	9503379	UP000053454_37653.acs
Eukaryota	0.930299	453076	UP000053475_40382.acs
Eukaryota	0.892614	7036104	UP000053477_27342.acs
Eukaryota	0.894687	4030215	UP000053537_57068.acs
Eukaryota	0.699971	9065196	UP000053555_3848.acs
Eukaryota	0.897871	414403	UP000053558_741705.acs
Eukaryota	0.935192	3669030	UP000053573_1246674.acs
Eukaryota	0.866999	5684286	UP000053584_441894.acs
Eukaryota	0.800655	4977848	UP000053593_944289.acs
Eukaryota	0.947035	5078892	UP000053599_1016849.acs
Eukaryota	0.879095	5377037	UP000053605_30419.acs
Eukaryota	0.934876	3759876	UP000053611_879819.acs
Eukaryota	0.906403	2899743	UP000053615_57412.acs
Eukaryota	0.934761	5555827	UP000053617_1442369.acs
Eukaryota	0.899065	3644771	UP000053620_279965.acs
Eukaryota	0.793145	161738	UP000053630_694068.acs
Eukaryota	0.896377	3916303	UP000053638_97097.acs
Eukaryota	0.868723	5354997	UP000053641_94827.acs
Eukaryota	0.688619	3708769	UP000053647_664439.acs
Eukaryota	0.785607	5464594	UP000053660_61180.acs
Eukaryota	0.882371	4098719	UP000053661_121530.acs
Eukaryota	0.910006	2781444	UP000053664_1277687.acs
Eukaryota	0.921095	5133344	UP000053676_51031.acs
Eukaryota	0.901166	3367651	UP000053700_9218.acs
Eukaryota	0.849172	4621127	UP000053712_1306850.acs
Eukaryota	0.930861	6205998	UP000053732_1429867.acs
Eukaryota	0.904632	3012677	UP000053745_43455.acs
Eukaryota	0.921487	2859900	UP000053758_84753.acs
Eukaryota	0.878848	6119957	UP000053760_55661.acs
Eukaryota	0.938563	4630289	UP000053766_29172.acs
Eukaryota	0.795127	750327	UP000053780_1037528.acs
Eukaryota	0.902596	3363607	UP000053806_30455.acs
Eukaryota	0.888411	5257899	UP000053815_91626.acs
Eukaryota	0.833152	2993266	UP000053820_994086.acs
Eukaryota	0.916125	5864692	UP000053825_597456.acs
Eukaryota	0.930735	3220148	UP000053831_150374.acs
Eukaryota	0.896843	4004254	UP000053840_176057.acs
Eukaryota	0.93425	5498859	UP000053841_930089.acs
Eukaryota	0.903894	3087637	UP000053854_345573.acs
Eukaryota	0.86989	6061522	UP000053858_50402.acs
Eukaryota	0.868709	1321618	UP000053872_8932.acs
Eukaryota	0.877279	5781682	UP000053875_118200.acs
Eukaryota	0.911559	3635185	UP000053890_578459.acs
Eukaryota	0.897607	700988	UP000053927_721885.acs
Eukaryota	0.926868	4794008	UP000053958_1408163.acs
Eukaryota	0.8085	6240944	UP000053989_1036808.acs
Eukaryota	0.902474	5745924	UP000054007_1314674.acs
Eukaryota	0.769945	5835657	UP000054018_765257.acs
Eukaryota	0.823979	5822372	UP000054047_51022.acs
Eukaryota	0.896959	4535817	UP000054064_175836.acs
Eukaryota	0.880875	5703779	UP000054081_9238.acs
Eukaryota	0.851114	8401927	UP000054095_3562.acs
Eukaryota	0.82419	6163261	UP000054097_933852.acs
Eukaryota	0.853501	5787778	UP000054107_35722.acs
Eukaryota	0.901562	3715725	UP000054116_54380.acs
Eukaryota	0.932683	5382781	UP000054122_183478.acs
Eukaryota	0.8716	3775801	UP000054144_1128425.acs
Eukaryota	0.896104	3626350	UP000054150_36300.acs
Eukaryota	0.844468	7078958	UP000054166_765440.acs
Eukaryota	0.900283	3777475	UP000054190_56313.acs
Eukaryota	0.874521	867311	UP000054196_741275.acs
Eukaryota	0.741314	6500817	UP000054217_870435.acs
Eukaryota	0.900352	3218414	UP000054232_54383.acs
Eukaryota	0.902672	3310111	UP000054244_57397.acs
Eukaryota	0.799585	6609697	UP000054248_1051891.acs
Eukaryota	0.946357	5504624	UP000054266_5601.acs
Eukaryota	0.866089	6808014	UP000054270_945553.acs
Eukaryota	0.700547	7187964	UP000054279_990650.acs
Eukaryota	0.856791	3041645	UP000054282_57267.acs
Eukaryota	0.947027	4683641	UP000054302_212818.acs
Eukaryota	0.947583	2472229	UP000054304_1245769.acs
Eukaryota	0.874579	5940916	UP000054308_9244.acs
Eukaryota	0.906455	3192604	UP000054313_37040.acs
Eukaryota	0.864599	359118	UP000054317_717944.acs
Eukaryota	0.924173	7153217	UP000054321_913774.acs
Eukaryota	0.883377	7070076	UP000054324_6198.acs
Eukaryota	0.944014	5874846	UP000054342_348802.acs
Eukaryota	0.752911	993622	UP000054343_1240240.acs
Eukaryota	0.641166	8972797	UP000054350_578462.acs
Eukaryota	0.802929	7248641	UP000054355_215358.acs
Eukaryota	0.81371	7697331	UP000054359_407821.acs
Eukaryota	0.945814	4222938	UP000054361_1603295.acs
Eukaryota	0.90206	3523919	UP000054379_8969.acs
Eukaryota	0.927389	5349850	UP000054383_28573.acs
Eukaryota	0.894468	6844203	UP000054408_461836.acs
Eukaryota	0.898945	8453362	UP000054423_4792.acs
Eukaryota	0.940653	6317040	UP000054466_569365.acs
Eukaryota	0.898573	5284358	UP000054474_6185.acs
Eukaryota	0.839277	6672525	UP000054477_1095629.acs
Eukaryota	0.778879	4418322	UP000054481_1043627.acs
Eukaryota	0.846538	5968754	UP000054485_930992.acs
Eukaryota	0.845149	5818762	UP000054498_145388.acs
Eukaryota	0.945067	5726925	UP000054516_77044.acs
Eukaryota	0.85169	5777559	UP000054538_930991.acs
Eukaryota	0.891253	621631	UP000054539_578456.acs
Eukaryota	0.937401	5535669	UP000054544_1291518.acs
Eukaryota	0.822968	5886369	UP000054549_946122.acs
Eukaryota	0.872469	8743476	UP000054558_105231.acs
Eukaryota	0.951349	3660814	UP000054559_454286.acs
Eukaryota	0.910143	5400487	UP000054560_667725.acs
Eukaryota	0.91059	3912471	UP000054561_5857.acs
Eukaryota	0.862573	3756975	UP000054562_580059.acs
Eukaryota	0.952257	3754269	UP000054563_396776.acs
Eukaryota	0.814442	7086610	UP000054564_1165861.acs
Eukaryota	0.950897	4197572	UP000054565_404692.acs
Eukaryota	0.858109	2165978	UP000054566_580058.acs
Eukaryota	0.889682	4879774	UP000054630_6336.acs
Eukaryota	0.853967	5118089	UP000054653_45882.acs
Eukaryota	0.863844	5040230	UP000054673_92179.acs
Eukaryota	0.885715	4640545	UP000054681_181606.acs
Eukaryota	0.889403	4926178	UP000054721_6335.acs
Eukaryota	0.914036	6880337	UP000054771_454130.acs
Eukaryota	0.878251	4860521	UP000054783_990121.acs
Eukaryota	0.913166	4085343	UP000054815_6337.acs
Eukaryota	0.926678	5503334	UP000054821_398673.acs
Eukaryota	0.899148	4450164	UP000054843_268474.acs
Eukaryota	0.91841	3982424	UP000054845_401625.acs
Eukaryota	0.873158	5073240	UP000054924_92180.acs
Eukaryota	0.918823	5873550	UP000054928_4781.acs
Eukaryota	0.907351	7254786	UP000054937_266149.acs
Eukaryota	0.814504	7744644	UP000054988_221103.acs
Eukaryota	0.88196	4623070	UP000055024_268475.acs
Eukaryota	0.94023	5271666	UP000055045_48697.acs
Eukaryota	0.876976	5003746	UP000055048_144512.acs
Eukaryota	0.805672	13400584	UP000059680_39947.acs
Eukaryota	0.926721	3457298	UP000062823_1305733.acs
Eukaryota	0.933875	2472456	UP000065495_1003335.acs
Eukaryota	0.925258	5647343	UP000068243_5061.acs
Eukaryota	0.912716	7008524	UP000069272_7167.acs
Eukaryota	0.894231	3357232	UP000069549_5821.acs
Eukaryota	0.764567	7949622	UP000069940_7160.acs
Eukaryota	0.904296	2515041	UP000007014_280699.acs
Eukaryota	0.788398	13893699	UP000007015_39946.acs
Eukaryota	0.897567	6516047	UP000007062_7165.acs
Eukaryota	0.699585	14266044	UP000007110_7668.acs
Eukaryota	0.941313	5834537	UP000007115_413071.acs
Eukaryota	0.932933	5913796	UP000007129_1126212.acs
Eukaryota	0.883377	5140652	UP000007148_1109443.acs
Eukaryota	0.900305	6413201	UP000007151_278856.acs
Eukaryota	0.882003	5875424	UP000007174_759273.acs
Eukaryota	0.896435	1516447	UP000007236_764098.acs
Eukaryota	0.903489	1211245	UP000007237_764101.acs
Eukaryota	0.909206	1539005	UP000007238_764100.acs
Eukaryota	0.870898	3887913	UP000007241_684364.acs
Eukaryota	0.896359	5077572	UP000007258_5660.acs
Eukaryota	0.917322	4157110	UP000007264_574566.acs
Eukaryota	0.880175	7498288	UP000007266_7070.acs
Eukaryota	0.824279	9350901	UP000007267_13735.acs
Eukaryota	0.828235	9898515	UP000007303_99883.acs
Eukaryota	0.946755	4653811	UP000007304_858893.acs
Eukaryota	0.653358	15451245	UP000007305_4577.acs
Eukaryota	0.798499	11641241	UP000007306_4538.acs
Eukaryota	0.937811	4302111	UP000007322_573729.acs
Eukaryota	0.847604	4945837	UP000007350_85056.acs
Eukaryota	0.893168	5881454	UP000007431_578458.acs
Eukaryota	0.905057	6047936	UP000007494_572307.acs
Eukaryota	0.824871	10699029	UP000007635_69293.acs
Eukaryota	0.840072	10261165	UP000007646_9785.acs
Eukaryota	0.859199	9656890	UP000007648_9305.acs
Eukaryota	0.943562	2742050	UP000007703_306902.acs
Eukaryota	0.830719	2837790	UP000007720_5823.acs
Eukaryota	0.824443	7854198	UP000007754_59729.acs
Eukaryota	0.917179	6253196	UP000007755_103372.acs
Eukaryota	0.939297	4531634	UP000007796_655863.acs
Eukaryota	0.882198	6765862	UP000007797_1054147.acs
Eukaryota	0.897329	7174739	UP000007798_7260.acs
Eukaryota	0.861606	7724460	UP000007799_946362.acs
Eukaryota	0.62302	7419396	UP000007800_423536.acs
Eukaryota	0.904221	7489144	UP000007801_7217.acs
Eukaryota	0.936308	3397324	UP000007805_367775.acs
Eukaryota	0.719984	13888548	UP000007819_7029.acs
Eukaryota	0.897079	4231397	UP000007875_51511.acs
Eukaryota	0.670678	14716620	UP000007879_400682.acs
Eukaryota	0.924946	5198144	UP000007963_341663.acs
Eukaryota	0.806116	12240569	UP000007974_159749.acs
Eukaryota	0.820424	11307933	UP000008021_40149.acs
Eukaryota	0.814763	14097532	UP000008022_4529.acs
Eukaryota	0.948913	4798142	UP000008062_336722.acs
Eukaryota	0.862425	4645570	UP000008063_936435.acs
Eukaryota	0.928598	3924521	UP000008066_759272.acs
Eukaryota	0.74076	11988985	UP000008068_135651.acs
Eukaryota	0.871295	4463957	UP000008141_554065.acs
Eukaryota	0.950166	4200093	UP000008142_544711.acs
Eukaryota	0.733223	11816863	UP000008143_8364.acs
Eukaryota	0.920008	5370518	UP000008144_7719.acs
Eukaryota	0.894554	5116451	UP000008153_5671.acs
Eukaryota	0.948827	5777822	UP000008177_999810.acs
Eukaryota	0.936884	4525313	UP000008181_578455.acs
Eukaryota	0.8338	10766090	UP000008225_9483.acs
Eukaryota	0.790307	11660763	UP000008227_9823.acs
Eukaryota	0.917156	6112760	UP000008237_610380.acs
Eukaryota	0.771395	12545095	UP000008281_31234.acs
Eukaryota	0.855623	10431927	UP000008311_3988.acs
Eukaryota	0.824922	2100011	UP000008312_12968.acs
Eukaryota	0.91729	3748164	UP000008333_126793.acs
Eukaryota	0.848499	5321648	UP000008370_650164.acs
Eukaryota	0.854843	4609745	UP000008493_597362.acs
Eukaryota	0.946551	4951514	UP000008513_510952.acs
Eukaryota	0.879198	4332363	UP000008524_185431.acs
Eukaryota	0.939712	2475090	UP000008536_559307.acs
Eukaryota	0.873304	8658921	UP000008549_6238.acs
Eukaryota	0.841032	3378133	UP000008553_73239.acs
Eukaryota	0.849964	10178987	UP000008672_7897.acs
Eukaryota	0.947652	2502102	UP000008673_871575.acs
Eukaryota	0.780475	11666108	UP000008694_81972.acs
Eukaryota	0.944154	4470746	UP000008698_526221.acs
Eukaryota	0.878842	5440371	UP000008743_595528.acs
Eukaryota	0.886149	7191238	UP000008744_7234.acs
Eukaryota	0.942689	5585661	UP000008782_645133.acs
Eukaryota	0.805592	6185352	UP000008783_418459.acs
Eukaryota	0.947771	5722854	UP000008784_756982.acs
Eukaryota	0.895984	7351488	UP000008792_7244.acs
Eukaryota	0.809414	11330158	UP000008810_15368.acs
Eukaryota	0.844549	7256949	UP000008820_7159.acs
Eukaryota	0.558791	21410289	UP000008827_3847.acs
Eukaryota	0.930579	2064205	UP000008837_425265.acs
Eukaryota	0.901409	5151594	UP000008854_6183.acs
Eukaryota	0.950692	3705980	UP000008864_559305.acs
Eukaryota	0.94883	3936409	UP000008866_663331.acs
Eukaryota	0.919245	3975336	UP000008867_999809.acs
Eukaryota	0.904657	7217893	UP000008909_79923.acs
Eukaryota	0.863916	10301090	UP000008912_9646.acs
Eukaryota	0.863718	3335658	UP000008983_857967.acs
Eukaryota	0.931536	4488339	UP000008984_431241.acs
Eukaryota	0.899357	5221062	UP000009022_10228.acs
Eukaryota	0.508002	1476553	UP000009027_1055687.acs
Eukaryota	0.938096	5330107	UP000009038_380704.acs
Eukaryota	0.921728	5531681	UP000009046_121224.acs
Eukaryota	0.935452	5589692	UP000009058_242507.acs
Eukaryota	0.921649	672377	UP000009082_578460.acs
Eukaryota	0.945248	7127292	UP000009096_334819.acs
Eukaryota	0.879839	6880768	UP000009097_426428.acs
Eukaryota	0.873592	8728984	UP000009130_9541.acs
Eukaryota	0.915193	3482161	UP000009131_764103.acs
Eukaryota	0.760677	11693734	UP000009136_9913.acs
Eukaryota	0.716993	5840663	UP000009138_246409.acs
Eukaryota	0.821253	16913569	UP000009168_312017.acs
Eukaryota	0.948758	3958001	UP000009169_559882.acs
Eukaryota	0.907501	3561433	UP000009170_70448.acs
Eukaryota	0.752452	10764605	UP000009183_29760.acs
Eukaryota	0.906159	7163195	UP000009192_7230.acs
Eukaryota	0.839686	4057025	UP000009297_339724.acs
Eukaryota	0.913527	3252096	UP000009328_1206466.acs
Eukaryota	0.893892	996625	UP000009377_1093141.acs
Eukaryota	0.917027	4201956	UP000009882_1170229.acs
Eukaryota	0.928443	6540505	UP000070121_1209931.acs
Eukaryota	0.93696	5228678	UP000070133_321146.acs
Eukaryota	0.94338	5009552	UP000070168_5078.acs
Eukaryota	0.826254	5393887	UP000070249_1714833.acs
Eukaryota	0.930582	3987535	UP000070412_52283.acs
Eukaryota	0.863582	3651379	UP000070444_796925.acs
Eukaryota	0.935014	5816858	UP000070501_196109.acs
Eukaryota	0.892786	5697586	UP000070544_1344416.acs
Eukaryota	0.941496	7937098	UP000070700_149040.acs
Eukaryota	0.946072	6395202	UP000070720_229533.acs
Eukaryota	0.937988	4937361	UP000073492_113226.acs
Eukaryota	0.928832	5719054	UP000075230_1069201.acs
Eukaryota	0.652261	15280909	UP000075243_3821.acs
Eukaryota	0.938861	4519851	UP000075602_766039.acs
Eukaryota	0.832337	8125833	UP000075714_33097.acs
Eukaryota	0.917057	6592638	UP000075809_64791.acs
Eukaryota	0.875628	7424908	UP000075840_7173.acs
Eukaryota	0.910754	7215922	UP000075880_41427.acs
Eukaryota	0.923975	5971612	UP000075881_43041.acs
Eukaryota	0.915079	6716602	UP000075882_1518534.acs
Eukaryota	0.915315	7086010	UP000075883_139723.acs
Eukaryota	0.905743	7108174	UP000075884_7168.acs
Eukaryota	0.914919	6762052	UP000075885_199890.acs
Eukaryota	0.919746	7018948	UP000075886_69004.acs
Eukaryota	0.912472	7141242	UP000075900_62324.acs
Eukaryota	0.926581	5484099	UP000075901_74869.acs
Eukaryota	0.88536	7004406	UP000075902_34690.acs
Eukaryota	0.902802	6858827	UP000075903_30066.acs
Eukaryota	0.914757	7040145	UP000075920_112268.acs
Eukaryota	0.89499	5820820	UP000076078_361077.acs
Eukaryota	0.877965	6786997	UP000076154_39966.acs
Eukaryota	0.888406	7253303	UP000076407_34691.acs
Eukaryota	0.655942	14934181	UP000076420_6526.acs
Eukaryota	0.927203	5528599	UP000076502_178035.acs
Eukaryota	0.704451	10748772	UP000076532_436010.acs
Eukaryota	0.933318	6353999	UP000076552_708197.acs
Eukaryota	0.929629	4273924	UP000076580_98403.acs
Eukaryota	0.917044	6394483	UP000076584_1573173.acs
Eukaryota	0.946754	4004401	UP000076632_1328760.acs
Eukaryota	0.903052	5545674	UP000076722_1314777.acs
Eukaryota	0.90755	4971605	UP000076727_1314783.acs
Eukaryota	0.884138	5082162	UP000076738_1330018.acs
Eukaryota	0.933934	4864134	UP000076744_1081104.acs
Eukaryota	0.879867	5153485	UP000076761_1314782.acs
Eukaryota	0.906047	5577561	UP000076798_1314776.acs
Eukaryota	0.932331	5395534	UP000076837_5454.acs
Eukaryota	0.878911	5236383	UP000076842_1353952.acs
Eukaryota	0.854385	9136891	UP000076858_35525.acs
Eukaryota	0.877232	5377943	UP000076871_1314785.acs
Eukaryota	0.925302	5161090	UP000076874_1081102.acs
Eukaryota	0.936148	5350041	UP000076881_1081108.acs
Eukaryota	0.885198	4425569	UP000077051_747725.acs
Eukaryota	0.933925	6378640	UP000077069_1460663.acs
Eukaryota	0.878525	7845307	UP000077086_1314672.acs
